log_q,log_p,log_y,share,log_hhsize,log_driver,log_hhr_age,total_wrkr,publictransit_d,cl5_smtown_d,cl5_suburban_d,cl5_secondcity_d,cl5_urban_d,popdensity_d2,popdensity_d3,popdensity_d4,popdensity_d5,popdensity_d6,popdensity_d7,popdensity_d8,state_fips,distance_oil1000
8.2759438,.36151391,10.388995,.17350699,1.0986123,.69314718,3.8066626,2,1,0,0,0,1,0,0,0,0,0,1,0,CA,2.8637257
6.9990563,.36134779,10.388995,.048383761,1.6094379,.69314718,3.3322046,1,0,0,1,0,0,0,0,0,1,0,0,0,CA,2.8637257
7.858129,.36164445,11.695247,.030947173,1.3862944,.69314718,3.6375861,2,1,1,0,0,0,0,0,1,0,0,0,0,CA,2.8637257
6.4746203,.36143991,10.388995,.028640458,1.3862944,.69314718,3.583519,2,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
6.4628124,.36169368,11.695247,.0076676826,1.0986123,.69314718,4.0073333,1,1,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
5.2247071,.36058778,11.119883,.0039478345,1.0986123,.69314718,3.6109178,1,1,0,0,0,1,0,0,1,0,0,0,0,CA,2.8637257
7.0965681,.36138153,11.042922,.027737435,1.0986123,.69314718,3.4657359,2,0,0,1,0,0,0,0,0,0,0,1,0,CA,2.8637257
7.0216708,.36127445,11.407565,.017870218,1.3862944,.69314718,3.6888795,2,1,1,0,0,0,0,1,0,0,0,0,0,CA,2.8637257
7.6042314,.3615551,11.258033,.037170243,1.0986123,.69314718,3.6109178,2,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
6.7607923,.36104253,11.258033,.0159835,1.0986123,.69314718,3.6375861,2,0,0,0,1,0,0,0,1,0,0,0,0,CA,2.8637257
7.1620598,.36108255,11.042922,.029605966,1.0986123,.69314718,3.3672957,2,0,0,0,1,0,0,0,0,1,0,0,0,CA,2.8637257
6.8286681,.3612895,10.768485,.027916782,1.3862944,.69314718,3.713572,2,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
7.807198,.36149919,11.695247,.029406201,1.3862944,1.0986123,3.7376697,3,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
5.5713968,.36102492,9.7699566,.021546664,1.3862944,0,3.871201,1,0,0,0,1,0,0,0,0,1,0,0,0,CA,2.8637257
7.4685535,.3612183,11.695247,.020952966,1.3862944,1.0986123,3.583519,2,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
6.7625132,.36124828,10.021271,.055160441,1.0986123,.69314718,3.9318256,1,0,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
7.2036905,.36097056,11.258033,.024887931,1.3862944,1.0986123,3.4011974,3,1,0,0,0,1,0,0,0,0,0,0,1,CA,2.8637257
6.9963756,.36146724,11.695247,.01307041,1.3862944,.69314718,3.8501475,2,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
6.5023756,.3611044,11.042922,.015307049,1.7917595,1.0986123,3.7841897,2,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
7.6282811,.36129498,11.695247,.024583714,1.3862944,1.3862944,3.8286414,3,1,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
7.0523643,.36140013,10.95954,.028846234,1.6094379,.69314718,3.583519,1,1,0,0,1,0,0,0,0,1,0,0,0,CA,2.8637257
6.035336,.36135462,11.042922,.0095977066,1.0986123,0,3.9889841,1,1,0,0,0,1,0,0,0,0,0,1,0,CA,2.8637257
7.3943624,.36148965,11.695247,.019459985,1.6094379,.69314718,3.6888795,2,1,0,1,0,0,0,1,0,0,0,0,0,CA,2.8637257
6.9622855,.36100587,11.695247,.012626524,1.3862944,.69314718,3.713572,1,1,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
7.8310938,.36162126,11.695247,.030121015,1.6094379,1.3862944,3.7376697,3,0,0,1,0,0,0,0,1,0,0,0,0,CA,2.8637257
8.0127029,.3616457,11.191341,.059785433,1.6094379,.69314718,3.7841897,1,0,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.9647989,.36170655,11.695247,.034432948,1.6094379,.69314718,3.583519,1,1,1,0,0,0,0,1,0,0,0,0,0,CA,2.8637257
6.211412,.36185026,11.407565,.007952231,1.3862944,1.0986123,2.9957323,3,0,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
7.0792122,.36143076,10.868568,.032454189,1.0986123,.69314718,3.1780539,2,0,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
6.6169167,.36112493,11.042922,.017165042,1.0986123,.69314718,3.3322046,2,1,1,0,0,0,0,0,0,0,1,0,0,CA,2.8637257
5.4859662,.36087942,10.388995,.010650486,1.3862944,.69314718,3.7841897,1,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.8242331,.36151665,10.868568,.068370163,1.6094379,.69314718,3.583519,1,1,0,1,0,0,0,0,0,1,0,0,0,CA,2.8637257
7.5320015,.3614184,11.695247,.022329934,1.3862944,.69314718,3.4657359,2,0,0,0,1,0,0,1,0,0,0,0,0,CA,2.8637257
7.5799165,.36139831,11.695247,.023425449,1.6094379,.69314718,3.7612002,1,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
8.3914423,.36180675,11.695247,.052760221,1.3862944,.69314718,3.8286414,2,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
7.7118254,.3616564,10.768485,.067542158,1.3862944,.69314718,3.6635616,1,0,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.8597932,.36171958,9.7699566,.21257856,1.0986123,.69314718,2.9957323,2,0,0,0,1,0,0,0,0,1,0,0,0,CA,2.8637257
7.3398881,.3616299,11.695247,.018430861,1.6094379,.69314718,3.7841897,1,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
7.4033942,.36153832,11.695247,.019637499,1.3862944,1.0986123,3.8918202,3,1,1,0,0,0,0,0,0,0,0,0,0,CA,2.8637257
7.3175101,.36153093,11.695247,.018021209,1.3862944,.69314718,3.6635616,1,0,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
6.8955674,.3618857,10.95954,.024671977,1.7917595,.69314718,3.4011974,1,1,0,0,0,1,0,0,0,1,0,0,0,CA,2.8637257
7.3275681,.3615227,11.407565,.024270974,1.0986123,.69314718,3.4011974,2,0,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
7.5272021,.36162534,11.695247,.022227619,1.9459101,.69314718,3.5553482,2,0,0,0,1,0,0,0,0,1,0,0,0,CA,2.8637257
6.5265307,.36160135,11.695247,.008171401,1.3862944,.69314718,3.6635616,1,1,0,1,0,0,0,0,0,1,0,0,0,CA,2.8637257
8.7098351,.36157286,11.695247,.072523899,1.3862944,1.3862944,3.7841897,3,0,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
6.6896291,.36110476,11.407565,.012818945,1.6094379,.69314718,3.8066626,1,0,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.7220745,.36165383,11.695247,.027010791,1.0986123,.69314718,3.6888795,2,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
8.1355152,.36177364,11.695247,.040845536,1.3862944,.69314718,3.6888795,2,1,0,1,0,0,0,0,1,0,0,0,0,CA,2.8637257
6.5558419,.36154953,10.388995,.031067159,1.0986123,.69314718,4.0775375,2,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
7.6078434,.36116424,11.258033,.037290163,1.6094379,1.6094379,3.7841897,3,1,0,0,0,1,0,0,0,0,0,1,0,CA,2.8637257
7.494288,.36153874,10.95954,.044882223,1.3862944,.69314718,3.4965076,1,0,0,1,0,0,0,0,0,1,0,0,0,CA,2.8637257
6.953218,.36133742,9.7699566,.085828811,1.3862944,0,3.9512436,1,1,0,0,1,0,0,0,0,1,0,0,0,CA,2.8637257
7.2711191,.36140719,11.695247,.01720215,1.0986123,.69314718,3.6635616,1,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.1285024,.36147404,11.695247,.014916751,1.3862944,.69314718,3.713572,2,0,1,0,0,0,1,0,0,0,0,0,0,CA,2.8637257
7.8595862,.36157468,11.695247,.030990142,1.3862944,1.0986123,3.6635616,3,1,0,0,1,0,0,1,0,0,0,0,0,CA,2.8637257
7.5475025,.36158085,11.695247,.022682453,1.3862944,.69314718,3.6888795,1,0,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
6.0085607,.36140877,10.532096,.015574399,1.0986123,.69314718,3.5553482,2,0,0,1,0,0,0,0,0,1,0,0,0,CA,2.8637257
6.9434967,.36164203,9.4334841,.11903411,1.3862944,.69314718,3.9120231,1,0,0,1,0,0,0,0,1,0,0,0,0,CA,2.8637257
7.3540907,.3614262,11.407565,.024920907,1.6094379,.69314718,3.7612002,2,1,0,1,0,0,0,0,1,0,0,0,0,CA,2.8637257
6.6425838,.36119014,11.695247,.0091731641,1.3862944,.69314718,3.8918202,2,1,0,0,0,1,0,0,0,1,0,0,0,CA,2.8637257
6.6915283,.36161903,10.95954,.020112917,1.3862944,0,3.4011974,2,1,0,0,0,1,0,0,0,0,0,1,0,CA,2.8637257
6.5350976,.36115211,11.695247,.0082380045,1.0986123,.69314718,3.8286414,2,1,0,0,0,1,0,0,0,0,0,1,0,CA,2.8637257
7.3136811,.36178616,11.695247,.017956922,1.0986123,.69314718,3.9889841,1,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.4574957,.36164418,11.042922,.039804231,1.0986123,.69314718,3.713572,2,0,0,1,0,0,0,0,0,1,0,0,0,CA,2.8637257
7.105444,.36137149,11.695247,.014575233,1.0986123,.69314718,3.8501475,1,1,0,1,0,0,1,0,0,0,0,0,0,CA,2.8637257
6.5882425,.36120918,10.95954,.018131793,1.0986123,.69314718,3.3672957,1,1,0,0,1,0,0,0,0,1,0,0,0,CA,2.8637257
7.688169,.36205015,11.407565,.034827575,1.6094379,1.0986123,3.6888795,3,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
5.6380777,.36118183,10.021271,.017916899,1.0986123,0,3.1354942,1,1,0,0,0,1,0,0,0,0,0,1,0,CA,2.8637257
6.9092278,.36131009,11.407565,.015970264,1.0986123,.69314718,3.9512436,2,0,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.1777091,.3612836,11.407565,.02088817,1.0986123,.69314718,3.4657359,1,1,0,0,0,1,0,0,1,0,0,0,0,CA,2.8637257
7.8106661,.36124629,11.042922,.056641731,1.7917595,.69314718,3.8066626,1,0,1,0,0,0,0,0,0,0,1,0,0,CA,2.8637257
6.0410604,.36050341,10.95954,.010483253,1.0986123,.69314718,3.4965076,1,0,1,0,0,0,0,0,0,1,0,0,0,CA,2.8637257
8.1365585,.36153623,11.695247,.040878464,1.0986123,.69314718,3.8286414,2,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
6.8753333,.36138675,11.191341,.01916592,1.3862944,.69314718,3.7376697,2,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.8797235,.36168179,11.695247,.031623922,1.3862944,.69314718,3.8066626,2,1,1,0,0,0,0,0,0,0,1,0,0,CA,2.8637257
6.5475721,.36115259,11.258033,.012915738,1.0986123,.69314718,3.4339871,2,0,0,1,0,0,0,0,0,0,0,1,0,CA,2.8637257
7.4507875,.36155161,11.695247,.020590862,1.3862944,.69314718,3.7376697,2,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.0779467,.36119199,11.407565,.01890316,1.3862944,.69314718,3.583519,2,1,0,0,0,1,0,0,0,0,0,1,0,CA,2.8637257
7.52741,.36124173,11.695247,.022223713,1.0986123,.69314718,3.4011974,2,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
4.7825127,.36021069,10.532096,.0045648357,1.0986123,0,3.583519,1,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
7.6140151,.3617039,11.119883,.043102942,1.3862944,.69314718,3.6888795,1,1,1,0,0,0,0,0,0,0,0,0,0,CA,2.8637257
7.368412,.36137164,11.258033,.02935626,1.3862944,1.0986123,3.5263605,3,1,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
7.0622392,.36138251,11.695247,.013959077,1.3862944,.69314718,3.583519,2,1,0,1,0,0,0,0,1,0,0,0,0,CA,2.8637257
7.0203009,.36104766,11.695247,.013381283,1.0986123,.69314718,3.5263605,2,0,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.6354914,.36165905,11.695247,.024770625,1.0986123,.69314718,3.8286414,1,1,0,0,1,0,0,0,0,1,0,0,0,CA,2.8637257
6.8522544,.36116481,11.042922,.021720413,1.3862944,.69314718,3.871201,2,0,0,0,1,0,0,0,0,1,0,0,0,CA,2.8637257
6.6754565,.36110169,9.4334841,.090997286,1.9459101,.69314718,3.7612002,3,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
7.3828278,.36135593,11.119883,.034194209,1.6094379,1.0986123,3.7376697,2,1,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
7.4662094,.3612802,11.695247,.020905197,1.3862944,.69314718,3.6635616,1,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.6508937,.36148402,10.021271,.13413711,1.6094379,0,3.6888795,2,1,0,0,0,1,0,0,0,0,0,1,0,CA,2.8637257
7.9077897,.36147553,10.388995,.12006405,1.7917595,1.3862944,3.3672957,3,0,0,1,0,0,0,0,0,1,0,0,0,CA,2.8637257
7.4122443,.36154655,11.407565,.0264163,1.6094379,.69314718,3.5263605,2,1,0,0,1,0,0,0,1,0,0,0,0,CA,2.8637257
7.5470834,.36155069,10.388995,.083712958,1.0986123,.69314718,3.2188759,2,0,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
7.1430941,.36140379,11.258033,.023434747,1.3862944,.69314718,3.6375861,2,1,0,1,0,0,0,0,0,1,0,0,0,CA,2.8637257
7.622901,.36167639,10.532096,.078275651,1.3862944,.69314718,3.4011974,2,0,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.0980873,.3614507,11.407565,.019292729,1.0986123,.69314718,3.3672957,2,0,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
6.6758633,.36113051,11.407565,.012644018,1.6094379,.69314718,3.5263605,2,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
6.8572087,.36132753,10.657259,.032105658,1.3862944,.69314718,3.2580965,1,1,0,0,1,0,0,0,0,1,0,0,0,CA,2.8637257
6.5550027,.36121324,11.042922,.016135944,1.0986123,.69314718,3.871201,2,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
6.3751545,.3608588,11.695247,.0070183049,1.0986123,.69314718,3.3672957,1,0,1,0,0,0,0,0,1,0,0,0,0,CA,2.8637257
6.9431205,.3612698,10.868568,.028320255,1.3862944,.69314718,3.0910425,2,1,0,1,0,0,0,0,0,0,0,1,0,CA,2.8637257
6.8984389,.36135751,11.695247,.011849727,1.0986123,.69314718,3.713572,1,1,0,0,0,1,0,0,0,0,0,1,0,CA,2.8637257
5.1002655,.36037341,10.021271,.01045545,1.3862944,.69314718,3.9512436,0,1,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
7.338995,.36148167,11.695247,.018411672,1.3862944,.69314718,3.713572,1,1,0,1,0,0,0,0,1,0,0,0,0,CA,2.8637257
6.9456377,.36135328,10.532096,.0397516,1.3862944,.69314718,3.7612002,2,0,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.5432849,.36162832,10.768485,.05706457,1.3862944,1.0986123,3.871201,2,0,1,0,0,0,0,0,0,1,0,0,0,CA,2.8637257
7.2260094,.36145902,11.407565,.021925682,1.3862944,.69314718,3.713572,2,0,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
6.9533515,.36135867,11.695247,.012518638,1.6094379,.69314718,3.5263605,1,1,0,1,0,0,0,0,0,1,0,0,0,CA,2.8637257
7.1551375,.36145717,11.407565,.020425521,1.6094379,.69314718,3.5263605,1,0,0,0,0,1,0,0,0,1,0,0,0,CA,2.8637257
7.300169,.36144298,11.695247,.017709838,1.3862944,.69314718,3.7376697,2,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
6.4972506,.36157918,9.4334841,.076180153,1.0986123,.69314718,2.9444389,1,0,0,0,1,0,0,0,0,1,0,0,0,CA,2.8637257
7.5855942,.36153725,11.407565,.031416137,1.6094379,.69314718,3.5263605,2,1,0,0,0,1,0,0,0,0,0,1,0,CA,2.8637257
6.4522295,.36150932,10.388995,.028008243,1.6094379,0,3.7841897,2,0,1,0,0,0,0,0,0,1,0,0,0,CA,2.8637257
7.572547,.36171567,10.021271,.12405776,2.1972246,.69314718,3.6888795,2,1,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
8.8385363,.36185738,11.695247,.082508519,1.3862944,.69314718,3.583519,1,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
8.0218983,.3616901,10.768485,.092098475,1.6094379,.69314718,3.2958369,1,0,1,0,0,0,0,1,0,0,0,0,0,CA,2.8637257
7.341424,.36137688,11.407565,.024606019,1.6094379,1.3862944,3.6888795,3,1,0,0,0,1,0,0,0,0,0,1,0,CA,2.8637257
8.1439257,.36173385,11.695247,.041188873,1.3862944,1.0986123,4.2046928,1,0,1,0,0,0,1,0,0,0,0,0,0,CA,2.8637257
7.3864183,.36155409,11.191341,.031956825,1.6094379,.69314718,3.3322046,1,0,0,1,0,0,0,0,0,1,0,0,0,CA,2.8637257
7.7403569,.3617008,11.042922,.052820075,1.0986123,.69314718,3.2188759,2,0,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.7642937,.36154437,11.119883,.050084442,1.6094379,.69314718,3.4657359,1,1,0,0,1,0,0,0,0,0,0,0,0,CA,2.8637257
7.1917524,.36151671,10.868568,.036323171,1.6094379,.69314718,3.9120231,1,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
5.7045107,.36094597,11.407565,.004785771,1.0986123,.69314718,3.6888795,2,0,1,0,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.9210153,.36173785,11.407565,.043945204,1.0986123,.69314718,3.8918202,2,1,0,1,0,0,0,0,1,0,0,0,0,CA,2.8637257
7.1853266,.36142671,11.695247,.015788181,1.6094379,1.0986123,3.7841897,3,1,0,1,0,0,0,0,0,1,0,0,0,CA,2.8637257
7.4616828,.36154637,11.695247,.020816322,1.3862944,.69314718,3.8501475,2,1,1,0,0,0,0,0,0,0,0,0,0,CA,2.8637257
6.8531561,.36153001,11.191341,.018748235,1.3862944,.69314718,3.5553482,1,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
6.9346304,.3614625,10.95954,.025643956,1.3862944,.69314718,3.6635616,3,0,0,0,1,0,0,0,0,0,0,1,0,CA,2.8637257
6.6320357,.36098927,11.695247,.0090750912,1.3862944,.69314718,3.9120231,1,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
8.0049572,.3615163,11.695247,.035837043,1.0986123,.69314718,3.7612002,2,0,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
7.7717018,.36148319,11.695247,.028380239,1.0986123,.69314718,3.871201,2,1,0,0,1,0,0,0,0,1,0,0,0,CA,2.8637257
7.9967585,.36150187,11.695247,.035543896,1.6094379,1.0986123,3.8286414,3,0,0,1,0,0,0,1,0,0,0,0,0,CA,2.8637257
7.6292658,.36151475,11.695247,.024613345,1.3862944,1.0986123,3.4965076,3,1,0,0,0,1,0,0,0,0,0,1,0,CA,2.8637257
7.3489785,.36160433,11.119883,.033064339,1.0986123,.69314718,3.6635616,2,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
7.2479172,.36118665,11.695247,.01680392,1.3862944,.69314718,3.7612002,2,1,1,0,0,0,0,0,0,1,0,0,0,CA,2.8637257
7.4457517,.36123392,11.695247,.020480923,1.6094379,1.0986123,3.6635616,3,0,1,0,0,0,1,0,0,0,0,0,0,CA,2.8637257
7.4449978,.36153972,11.695247,.020471742,1.3862944,.69314718,3.9120231,2,1,1,0,0,0,0,0,0,1,0,0,0,CA,2.8637257
6.9541755,.36141193,11.407565,.016706161,1.3862944,.69314718,3.9889841,2,1,0,0,0,1,0,0,0,0,0,0,1,CA,2.8637257
7.5194221,.36160359,11.695247,.022054885,1.0986123,.69314718,3.9318256,2,0,0,0,1,0,0,0,0,1,0,0,0,CA,2.8637257
7.5605836,.36150843,10.95954,.0479571,1.3862944,1.0986123,4.1108737,3,1,0,1,0,0,0,0,0,1,0,0,0,CA,2.8637257
5.3443289,.36002657,8.922658,.040022921,1.6094379,.69314718,3.2188759,1,1,0,0,1,0,0,0,0,1,0,0,0,CA,2.8637257
7.6655374,.36149305,11.695247,.025521943,1.3862944,.69314718,3.4965076,2,1,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
6.711287,.36152768,10.768485,.024830807,1.7917595,.69314718,3.6375861,1,0,1,0,0,0,0,0,0,1,0,0,0,CA,2.8637257
6.3678169,.36103636,10.768485,.017603951,1.0986123,.69314718,3.5263605,1,1,0,0,0,1,0,0,0,0,0,0,1,CA,2.8637257
6.7182899,.36170721,11.119883,.017599484,1.6094379,1.0986123,3.7376697,3,0,1,0,0,0,0,0,0,0,1,0,0,CA,2.8637257
6.389173,.36091879,10.221941,.031059537,1.0986123,.69314718,3.9889841,1,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
7.2512579,.36092994,10.95954,.035177365,1.6094379,.69314718,3.4339871,2,0,1,0,0,0,0,0,1,0,0,0,0,CA,2.8637257
7.061151,.36168927,11.042922,.026780488,1.3862944,1.0986123,3.9702919,2,0,0,0,1,0,0,0,0,0,0,1,0,CA,2.8637257
7.9347768,.36152959,11.258033,.0517295,1.6094379,1.0986123,3.871201,2,0,1,0,0,0,0,0,0,0,0,0,0,CA,2.8637257
7.0665097,.3613801,11.258033,.021706505,1.3862944,.69314718,3.7376697,1,0,0,0,0,1,0,0,0,1,0,0,0,CA,2.8637257
6.6532316,.36130437,10.221941,.040461458,1.0986123,.69314718,4.0073333,1,1,0,0,0,1,0,0,0,0,0,0,1,CA,2.8637257
6.3456511,.36083189,11.191341,.011278479,1.0986123,.69314718,3.4965076,2,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.015698,.36115444,11.695247,.013321254,1.3862944,.69314718,3.6635616,1,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
7.9921608,.36162832,10.95954,.073847637,1.3862944,1.0986123,3.9702919,3,0,1,0,0,0,1,0,0,0,0,0,0,CA,2.8637257
7.0497327,.36138427,11.695247,.013785606,1.3862944,1.0986123,2.8903718,2,0,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.4061627,.36141309,11.407565,.026252631,1.3862944,.69314718,3.583519,2,1,0,1,0,0,0,0,1,0,0,0,0,CA,2.8637257
6.7826695,.36104542,10.532096,.033763293,1.6094379,.69314718,3.7376697,2,0,1,0,0,0,0,0,1,0,0,0,0,CA,2.8637257
7.3509579,.36142671,11.191341,.030839559,1.6094379,.69314718,3.6888795,2,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.6989279,.36161065,11.695247,.026391624,1.3862944,1.0986123,3.6109178,2,1,0,0,0,1,0,0,0,0,0,1,0,CA,2.8637257
7.0152678,.36152279,11.042922,.025575228,1.6094379,.69314718,3.4657359,2,1,0,1,0,0,0,0,0,1,0,0,0,CA,2.8637257
7.3573971,.36161032,11.407565,.025008049,1.3862944,.69314718,3.8066626,2,0,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
4.3662443,.36358279,11.695247,.00094396627,1.3862944,.69314718,3.7612002,2,0,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
7.4534774,.36141267,11.695247,.020643456,1.6094379,1.0986123,3.713572,3,1,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
7.6518641,.36156482,11.695247,.025177157,1.6094379,1.0986123,3.8918202,3,0,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
7.7071223,.36202323,11.258033,.0412177,1.3862944,.69314718,3.4657359,1,0,1,0,0,0,0,0,0,1,0,0,0,CA,2.8637257
7.5690112,.36158723,11.695247,.023175759,1.3862944,.69314718,3.7612002,2,1,1,0,0,0,0,1,0,0,0,0,0,CA,2.8637257
6.8806229,.36139065,10.532096,.037250772,1.7917595,1.3862944,4.1108737,2,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.6507039,.36161977,11.695247,.025149349,1.3862944,.69314718,3.5263605,1,1,1,0,0,0,0,0,0,1,0,0,0,CA,2.8637257
7.4199162,.36146224,11.695247,.019963119,1.6094379,1.0986123,3.4657359,3,1,0,0,1,0,0,0,0,0,1,0,0,CA,2.8637257
7.0575228,.36135328,11.695247,.013892988,1.0986123,.69314718,3.6635616,1,0,0,1,0,0,0,0,0,1,0,0,0,CA,2.8637257
5.1614089,.36013892,7.8240461,.1000087,1.0986123,0,3.8286414,2,1,0,1,0,0,0,0,1,0,0,0,0,CA,2.8637257
7.1098156,.36134231,11.695247,.014638665,1.0986123,.69314718,3.7612002,2,0,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.135222,.36127555,11.695247,.015014339,1.3862944,.69314718,3.7612002,2,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
7.7855392,.36134928,11.695247,.028771825,1.0986123,.69314718,3.6888795,2,1,0,1,0,0,0,0,0,1,0,0,0,CA,2.8637257
7.1806226,.36123458,11.042922,.030165255,1.6094379,1.0986123,3.7376697,3,0,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
7.9293752,.36150229,11.695247,.033227764,1.3862944,.69314718,3.871201,2,0,1,0,0,0,0,1,0,0,0,0,0,CA,2.8637257
7.6888065,.36153665,11.407565,.0348319,1.3862944,.69314718,3.6888795,1,1,0,1,0,0,0,0,1,0,0,0,0,CA,2.8637257
7.456182,.36158922,11.042922,.039749794,1.0986123,.69314718,3.7612002,2,1,0,0,0,1,0,0,0,0,0,1,0,CA,2.8637257
7.3894916,.36140501,11.695247,.019363793,1.3862944,1.0986123,2.8903718,2,1,0,1,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.4173131,.36160293,11.695247,.019914024,1.7917595,.69314718,3.6888795,1,1,0,1,0,0,0,0,0,1,0,0,0,CA,2.8637257
7.2905135,.36144024,10.388995,.064761646,1.0986123,.69314718,3.7376697,1,1,0,0,1,0,0,0,0,1,0,0,0,CA,2.8637257
7.6242414,.36148542,11.695247,.024489271,1.6094379,.69314718,3.6635616,2,0,0,1,0,0,0,0,1,0,0,0,0,CA,2.8637257
7.2971182,.36135578,11.119883,.031385504,1.3862944,.69314718,3.583519,1,1,1,0,0,0,0,0,0,1,0,0,0,CA,2.8637257
8.180521,.36168024,11.042922,.082025841,1.0986123,.69314718,3.4011974,2,1,1,0,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.7674451,.36152098,11.695247,.02826076,1.3862944,1.0986123,4.2766662,2,1,0,1,0,0,1,0,0,0,0,0,0,CA,2.8637257
6.6228833,.36158207,10.532096,.028792771,1.0986123,.69314718,3.8918202,2,0,1,0,0,0,0,0,0,0,0,0,0,CA,2.8637257
7.6958113,.36164087,10.532096,.084192961,1.3862944,.69314718,3.4011974,2,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
5.4234591,.36094165,10.221941,.011824988,1.0986123,.69314718,3.3672957,2,0,1,0,0,0,0,0,0,0,1,0,0,CA,2.8637257
7.2858591,.36144605,11.191341,.028896451,1.3862944,.69314718,3.8286414,1,1,0,0,0,1,0,0,0,0,1,0,0,CA,2.8637257
